actual value,predicted value
1.880000000000000000e+02,1.047858352661132812e+02
1.870000000000000000e+02,1.056728668212890625e+02
1.860000000000000000e+02,1.229963836669921875e+02
1.850000000000000000e+02,1.262804641723632812e+02
1.840000000000000000e+02,1.038064651489257812e+02
1.830000000000000000e+02,1.129357910156250000e+02
1.820000000000000000e+02,1.114130172729492188e+02
1.810000000000000000e+02,1.249641723632812500e+02
1.800000000000000000e+02,1.065521926879882812e+02
1.790000000000000000e+02,9.657501983642578125e+01
1.780000000000000000e+02,1.078249969482421875e+02
1.770000000000000000e+02,1.026143569946289062e+02
1.760000000000000000e+02,1.137146835327148438e+02
1.750000000000000000e+02,9.938558197021484375e+01
1.740000000000000000e+02,9.598314666748046875e+01
1.730000000000000000e+02,9.624078369140625000e+01
1.720000000000000000e+02,9.260575866699218750e+01
1.710000000000000000e+02,8.887559509277343750e+01
1.700000000000000000e+02,1.140491409301757812e+02
1.690000000000000000e+02,6.841617584228515625e+01
1.680000000000000000e+02,8.938581085205078125e+01
1.670000000000000000e+02,8.390191650390625000e+01
1.660000000000000000e+02,9.119178771972656250e+01
1.650000000000000000e+02,8.936930084228515625e+01
1.640000000000000000e+02,1.051731796264648438e+02
1.630000000000000000e+02,9.824548339843750000e+01
1.620000000000000000e+02,9.311439514160156250e+01
1.610000000000000000e+02,8.801564788818359375e+01
1.600000000000000000e+02,9.364812469482421875e+01
1.590000000000000000e+02,9.428915405273437500e+01
1.580000000000000000e+02,1.028696289062500000e+02
1.570000000000000000e+02,8.958216094970703125e+01
1.560000000000000000e+02,8.591891479492187500e+01
1.550000000000000000e+02,9.374591064453125000e+01
1.540000000000000000e+02,7.688925933837890625e+01
1.530000000000000000e+02,9.129843139648437500e+01
1.520000000000000000e+02,7.338114166259765625e+01
1.510000000000000000e+02,1.017980422973632812e+02
1.500000000000000000e+02,8.869300079345703125e+01
1.490000000000000000e+02,7.554522705078125000e+01
1.480000000000000000e+02,8.895642852783203125e+01
1.470000000000000000e+02,8.770820617675781250e+01
1.460000000000000000e+02,7.097483825683593750e+01
1.450000000000000000e+02,8.473581695556640625e+01
1.440000000000000000e+02,7.916517639160156250e+01
1.430000000000000000e+02,7.673323059082031250e+01
1.420000000000000000e+02,8.249564361572265625e+01
1.410000000000000000e+02,9.862744140625000000e+01
1.400000000000000000e+02,9.251902008056640625e+01
1.390000000000000000e+02,8.122954559326171875e+01
1.380000000000000000e+02,8.660879516601562500e+01
1.370000000000000000e+02,8.403092956542968750e+01
1.360000000000000000e+02,7.428573608398437500e+01
1.350000000000000000e+02,7.677216339111328125e+01
1.340000000000000000e+02,7.105052947998046875e+01
1.330000000000000000e+02,8.938319396972656250e+01
1.320000000000000000e+02,7.844397735595703125e+01
1.310000000000000000e+02,7.463017272949218750e+01
1.300000000000000000e+02,6.862142944335937500e+01
1.290000000000000000e+02,9.569532012939453125e+01
1.280000000000000000e+02,8.013275146484375000e+01
1.270000000000000000e+02,7.920898437500000000e+01
1.260000000000000000e+02,6.941654205322265625e+01
1.250000000000000000e+02,6.288903808593750000e+01
1.240000000000000000e+02,7.943207550048828125e+01
1.230000000000000000e+02,6.696269989013671875e+01
1.220000000000000000e+02,8.335549926757812500e+01
1.210000000000000000e+02,7.436193847656250000e+01
1.200000000000000000e+02,6.906695556640625000e+01
1.190000000000000000e+02,7.475122833251953125e+01
1.180000000000000000e+02,4.496366119384765625e+01
1.170000000000000000e+02,9.748329162597656250e+01
1.160000000000000000e+02,6.520984649658203125e+01
1.150000000000000000e+02,1.111472854614257812e+02
1.140000000000000000e+02,8.142124938964843750e+01
1.130000000000000000e+02,7.598440551757812500e+01
1.120000000000000000e+02,6.788796234130859375e+01
1.110000000000000000e+02,5.814777374267578125e+01
1.100000000000000000e+02,8.134639739990234375e+01
1.090000000000000000e+02,7.025119781494140625e+01
1.080000000000000000e+02,8.336567687988281250e+01
1.070000000000000000e+02,7.102423095703125000e+01
1.060000000000000000e+02,7.210567474365234375e+01
1.050000000000000000e+02,7.006310272216796875e+01
1.040000000000000000e+02,5.127492523193359375e+01
1.030000000000000000e+02,6.975640869140625000e+01
1.020000000000000000e+02,5.078015899658203125e+01
1.010000000000000000e+02,5.971736145019531250e+01
1.000000000000000000e+02,6.741017913818359375e+01
9.900000000000000000e+01,6.403624725341796875e+01
9.800000000000000000e+01,6.709236907958984375e+01
9.700000000000000000e+01,6.943573760986328125e+01
9.600000000000000000e+01,5.454980468750000000e+01
9.500000000000000000e+01,6.172556304931640625e+01
9.400000000000000000e+01,6.660442352294921875e+01
9.300000000000000000e+01,6.904634857177734375e+01
9.200000000000000000e+01,6.002838134765625000e+01
9.100000000000000000e+01,6.558837127685546875e+01
9.000000000000000000e+01,5.700928497314453125e+01
8.900000000000000000e+01,5.576268005371093750e+01
8.800000000000000000e+01,5.881922912597656250e+01
8.700000000000000000e+01,3.894756317138671875e+01
8.600000000000000000e+01,4.947204589843750000e+01
8.500000000000000000e+01,5.159956359863281250e+01
8.400000000000000000e+01,5.017181396484375000e+01
8.300000000000000000e+01,4.997890472412109375e+01
8.200000000000000000e+01,5.966344451904296875e+01
8.100000000000000000e+01,6.958727264404296875e+01
8.000000000000000000e+01,5.448817443847656250e+01
7.900000000000000000e+01,6.899938964843750000e+01
7.800000000000000000e+01,5.533011627197265625e+01
7.700000000000000000e+01,5.273744964599609375e+01
7.600000000000000000e+01,6.096433258056640625e+01
7.500000000000000000e+01,4.762179565429687500e+01
7.400000000000000000e+01,5.220294952392578125e+01
7.300000000000000000e+01,4.658780670166015625e+01
7.200000000000000000e+01,4.693422698974609375e+01
7.100000000000000000e+01,7.371032714843750000e+01
7.000000000000000000e+01,3.537335968017578125e+01
6.900000000000000000e+01,5.469201660156250000e+01
6.800000000000000000e+01,5.117669677734375000e+01
6.700000000000000000e+01,3.853318023681640625e+01
6.600000000000000000e+01,4.613144683837890625e+01
6.500000000000000000e+01,5.466518402099609375e+01
6.400000000000000000e+01,3.690060424804687500e+01
6.300000000000000000e+01,5.138199615478515625e+01
6.200000000000000000e+01,4.760012817382812500e+01
6.100000000000000000e+01,4.889257049560546875e+01
6.000000000000000000e+01,5.128941345214843750e+01
5.900000000000000000e+01,2.119620513916015625e+01
5.800000000000000000e+01,4.100763702392578125e+01
5.700000000000000000e+01,4.099317932128906250e+01
5.600000000000000000e+01,4.491395568847656250e+01
5.500000000000000000e+01,3.019696044921875000e+01
5.400000000000000000e+01,5.071144104003906250e+01
5.300000000000000000e+01,3.204116821289062500e+01
5.200000000000000000e+01,3.955800628662109375e+01
5.100000000000000000e+01,3.869722747802734375e+01
5.000000000000000000e+01,1.916772460937500000e+01
4.900000000000000000e+01,5.542007446289062500e+01
4.800000000000000000e+01,3.417845916748046875e+01
4.700000000000000000e+01,1.944408416748046875e+01
4.600000000000000000e+01,3.439878082275390625e+01
4.500000000000000000e+01,3.122317504882812500e+01
4.400000000000000000e+01,8.306457519531250000e+00
4.300000000000000000e+01,3.537084960937500000e+01
4.200000000000000000e+01,4.417045593261718750e+01
4.100000000000000000e+01,2.769046783447265625e+01
4.000000000000000000e+01,5.738538360595703125e+01
3.900000000000000000e+01,2.863402557373046875e+01
3.800000000000000000e+01,5.687011718750000000e+00
3.700000000000000000e+01,3.085199737548828125e+01
3.600000000000000000e+01,2.548441314697265625e+01
3.500000000000000000e+01,2.441026306152343750e+01
3.400000000000000000e+01,2.256078338623046875e+01
3.300000000000000000e+01,2.668204498291015625e+01
3.200000000000000000e+01,1.558003997802734375e+01
3.100000000000000000e+01,1.795201110839843750e+01
3.000000000000000000e+01,1.756329345703125000e+01
2.900000000000000000e+01,1.618849182128906250e+01
2.800000000000000000e+01,2.765071868896484375e+01
2.700000000000000000e+01,1.829466247558593750e+01
2.600000000000000000e+01,2.248854827880859375e+01
2.500000000000000000e+01,3.507675170898437500e+01
2.400000000000000000e+01,4.002899932861328125e+01
2.300000000000000000e+01,1.491527557373046875e+01
2.200000000000000000e+01,1.466245269775390625e+01
2.100000000000000000e+01,3.686666107177734375e+01
2.000000000000000000e+01,1.094291687011718750e+01
1.900000000000000000e+01,1.850199127197265625e+01
1.800000000000000000e+01,1.782979583740234375e+01
1.700000000000000000e+01,1.876330566406250000e+01
1.600000000000000000e+01,4.196562194824218750e+01
1.500000000000000000e+01,1.528397369384765625e+01
1.400000000000000000e+01,5.398872375488281250e+00
1.300000000000000000e+01,1.406937408447265625e+01
1.200000000000000000e+01,4.275222778320312500e+00
1.100000000000000000e+01,1.428970336914062500e+00
1.000000000000000000e+01,8.366462707519531250e+00
9.000000000000000000e+00,1.930258178710937500e+01
8.000000000000000000e+00,4.954460144042968750e+00
7.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,2.495292663574218750e+00
5.000000000000000000e+00,1.509455108642578125e+01
4.000000000000000000e+00,8.967094421386718750e+00
3.000000000000000000e+00,2.943016052246093750e+00
2.000000000000000000e+00,4.918006896972656250e+00
1.000000000000000000e+00,1.880462646484375000e+01
0.000000000000000000e+00,0.000000000000000000e+00
2.820000000000000000e+02,1.659900131225585938e+02
2.810000000000000000e+02,2.347868881225585938e+02
2.800000000000000000e+02,2.700017318725585938e+02
2.790000000000000000e+02,2.051332092285156250e+02
2.780000000000000000e+02,2.111890029907226562e+02
2.770000000000000000e+02,2.047603912353515625e+02
2.760000000000000000e+02,2.270310287475585938e+02
2.750000000000000000e+02,2.896521224975585938e+02
2.740000000000000000e+02,1.803035736083984375e+02
2.730000000000000000e+02,1.983840103149414062e+02
2.720000000000000000e+02,2.038795394897460938e+02
2.710000000000000000e+02,1.722321090698242188e+02
2.700000000000000000e+02,1.926288833618164062e+02
2.690000000000000000e+02,1.909979171752929688e+02
2.680000000000000000e+02,2.003258514404296875e+02
2.670000000000000000e+02,1.740461654663085938e+02
2.660000000000000000e+02,1.926744613647460938e+02
2.650000000000000000e+02,1.941835327148437500e+02
2.640000000000000000e+02,2.064395751953125000e+02
2.630000000000000000e+02,1.833084106445312500e+02
2.620000000000000000e+02,1.745004196166992188e+02
2.610000000000000000e+02,2.064958724975585938e+02
2.600000000000000000e+02,1.812651672363281250e+02
2.590000000000000000e+02,1.784293823242187500e+02
2.580000000000000000e+02,1.873179702758789062e+02
2.570000000000000000e+02,1.635118026733398438e+02
2.560000000000000000e+02,1.779172439575195312e+02
2.550000000000000000e+02,1.686770019531250000e+02
2.540000000000000000e+02,1.697596969604492188e+02
2.530000000000000000e+02,1.743984146118164062e+02
2.520000000000000000e+02,1.596454238891601562e+02
2.510000000000000000e+02,1.793669281005859375e+02
2.500000000000000000e+02,1.608513412475585938e+02
2.490000000000000000e+02,1.591448059082031250e+02
2.480000000000000000e+02,1.731531143188476562e+02
2.470000000000000000e+02,1.624506988525390625e+02
2.460000000000000000e+02,1.636127548217773438e+02
2.450000000000000000e+02,1.560945434570312500e+02
2.440000000000000000e+02,1.218415756225585938e+02
2.430000000000000000e+02,1.804800720214843750e+02
2.420000000000000000e+02,1.438145217895507812e+02
2.410000000000000000e+02,1.596857452392578125e+02
2.400000000000000000e+02,1.752569732666015625e+02
2.390000000000000000e+02,1.424618225097656250e+02
2.380000000000000000e+02,1.625010147094726562e+02
2.370000000000000000e+02,1.626326065063476562e+02
2.360000000000000000e+02,1.706072006225585938e+02
2.350000000000000000e+02,1.464435195922851562e+02
2.340000000000000000e+02,1.873396224975585938e+02
2.330000000000000000e+02,1.288263778686523438e+02
2.320000000000000000e+02,1.928884506225585938e+02
2.310000000000000000e+02,1.527030639648437500e+02
2.300000000000000000e+02,1.447927169799804688e+02
2.290000000000000000e+02,1.705148620605468750e+02
2.280000000000000000e+02,1.606337738037109375e+02
2.270000000000000000e+02,1.548915405273437500e+02
2.260000000000000000e+02,1.595923233032226562e+02
2.250000000000000000e+02,1.417442855834960938e+02
2.240000000000000000e+02,1.547002410888671875e+02
2.230000000000000000e+02,1.526315383911132812e+02
2.220000000000000000e+02,1.396153182983398438e+02
2.210000000000000000e+02,1.470384902954101562e+02
2.200000000000000000e+02,1.419530868530273438e+02
2.190000000000000000e+02,1.611247787475585938e+02
2.180000000000000000e+02,1.594509506225585938e+02
2.170000000000000000e+02,1.392944488525390625e+02
2.160000000000000000e+02,1.437259140014648438e+02
2.150000000000000000e+02,1.409050598144531250e+02
2.140000000000000000e+02,1.371401824951171875e+02
2.130000000000000000e+02,1.186111068725585938e+02
2.120000000000000000e+02,1.522153320312500000e+02
2.110000000000000000e+02,1.443632583618164062e+02
2.100000000000000000e+02,1.511449890136718750e+02
2.090000000000000000e+02,1.406573791503906250e+02
2.080000000000000000e+02,1.408620376586914062e+02
2.070000000000000000e+02,1.369429397583007812e+02
2.060000000000000000e+02,1.413814010620117188e+02
2.050000000000000000e+02,1.374532546997070312e+02
2.040000000000000000e+02,1.304607849121093750e+02
2.030000000000000000e+02,1.548747787475585938e+02
2.020000000000000000e+02,1.215658493041992188e+02
2.010000000000000000e+02,1.445017318725585938e+02
2.000000000000000000e+02,1.249782638549804688e+02
1.990000000000000000e+02,1.357499313354492188e+02
1.980000000000000000e+02,1.448423614501953125e+02
1.970000000000000000e+02,1.456078872680664062e+02
1.960000000000000000e+02,1.320026473999023438e+02
1.950000000000000000e+02,1.352246627807617188e+02
1.940000000000000000e+02,1.155720520019531250e+02
1.930000000000000000e+02,1.409013671875000000e+02
1.920000000000000000e+02,1.400620040893554688e+02
1.910000000000000000e+02,6.717165374755859375e+01
1.900000000000000000e+02,1.354425659179687500e+02
1.890000000000000000e+02,1.365296096801757812e+02
1.880000000000000000e+02,1.189528121948242188e+02
1.870000000000000000e+02,1.273547821044921875e+02
1.860000000000000000e+02,1.324310760498046875e+02
1.850000000000000000e+02,1.307196044921875000e+02
1.840000000000000000e+02,1.176750488281250000e+02
1.830000000000000000e+02,1.319347076416015625e+02
1.820000000000000000e+02,1.211467971801757812e+02
1.810000000000000000e+02,1.242572937011718750e+02
1.800000000000000000e+02,1.236508636474609375e+02
1.790000000000000000e+02,1.229075164794921875e+02
1.780000000000000000e+02,1.778357162475585938e+02
1.770000000000000000e+02,1.403560256958007812e+02
1.760000000000000000e+02,1.131569366455078125e+02
1.750000000000000000e+02,1.252050933837890625e+02
1.740000000000000000e+02,1.323399429321289062e+02
1.730000000000000000e+02,1.302845611572265625e+02
1.720000000000000000e+02,1.213396530151367188e+02
1.710000000000000000e+02,8.628168487548828125e+01
1.700000000000000000e+02,1.141281356811523438e+02
1.690000000000000000e+02,1.223593139648437500e+02
1.680000000000000000e+02,1.171731262207031250e+02
1.670000000000000000e+02,1.227341461181640625e+02
1.660000000000000000e+02,1.500195617675781250e+02
1.650000000000000000e+02,1.241713943481445312e+02
1.640000000000000000e+02,1.152024002075195312e+02
1.630000000000000000e+02,1.251721725463867188e+02
1.620000000000000000e+02,1.064426803588867188e+02
1.610000000000000000e+02,1.093185729980468750e+02
1.600000000000000000e+02,1.161205444335937500e+02
1.590000000000000000e+02,1.260120315551757812e+02
1.580000000000000000e+02,1.143885269165039062e+02
1.570000000000000000e+02,1.214190444946289062e+02
1.560000000000000000e+02,1.104598617553710938e+02
1.550000000000000000e+02,1.138278656005859375e+02
1.540000000000000000e+02,8.945457458496093750e+01
